TranscriptID	Gene	fpkm_Mock_control	fpkm_METTL3_KD	lnFC	pval	adjp
ENST00000409360	MOBKL3	0.504995	1.53857	1.11406	0.0024646	0.00853294
ENST00000341860	PLCL1	1.89144	0.176121	-2.37392	0	0
ENST00000409988	AC012459.1	0.357973	0	-Inf	0.000394536	0.00159806
ENST00000409397	AC012459.1	23.515	10.4924	-0.806988	0	0
ENST00000409140	AC012459.1	3.07216	0.966312	-1.15665	8.47588e-10	6.75571e-09
ENST00000409151	AC012459.1	10.785	3.89056	-1.0196	0	0
ENST00000360760	AC012459.1	0	0.313198	Inf	1.16512e-09	9.18356e-09
ENST00000260930	AOX1	0.802955	0.327335	-0.897315	0.000635472	0.00247739
ENST00000358515	NIF3L1	0	5.40403	Inf	2.53806e-32	3.36571e-31
ENST00000409357	NIF3L1	0.3136	0.931296	1.08846	0.0083531	0.0256789
ENST00000409588	NIF3L1	0	5.2773	Inf	1.90119e-31	2.51814e-30
ENST00000325671	CFLAR	1.29031	3.17265	0.899685	0.00362595	0.0121425
ENST00000341582	CFLAR	0.251072	0	-Inf	0.00448083	0.0146892
ENST00000355558	CFLAR	0.542934	0	-Inf	0.000882527	0.00334607
ENST00000374650	CASP10	0.486454	1.53225	1.14735	0.00503974	0.0163211
ENST00000286186	CASP10	1.39977	0.153419	-2.21089	0	0
ENST00000346817	CASP10	0.30224	1.11257	1.3032	2.68569e-06	1.4963e-05
ENST00000360132	CASP10	0.41766	0.139154	-1.09909	0.000427695	0.00172129
ENST00000264275	CASP8	0	0.261419	Inf	3.26214e-05	0.000156851
ENST00000323492	CASP8	0.272642	0.79855	1.07464	0.00284441	0.00972638
ENST00000374580	BMPR2	9.09152	2.90428	-1.14116	0	0
ENST00000402905	ALS2CR8	1.45427	0.510785	-1.04631	4.65354e-09	3.47168e-08
ENST00000340268	NBEAL1	0.444116	1.49412	1.21321	9.16567e-08	6.05633e-07
ENST00000388944	NBEAL1	8.60091	4.26038	-0.702509	0	0
ENST00000356079	CYP20A1	0.986005	0.456316	-0.770476	5.56881e-09	4.1328e-08
ENST00000261016	ABI2	0.731204	2.92358	1.38587	7.66341e-09	5.6014e-08
ENST00000261018	ABI2	2.58583	0.791562	-1.18379	0	0
ENST00000295851	ABI2	2.93868	0.538262	-1.69737	0	0
ENST00000406610	PARD3B	1.53728	0.462881	-1.2003	0	0
ENST00000357118	NRP2	0	0.0901562	Inf	0.00919916	0.0279618
ENST00000272849	NRP2	0.79161	0.133028	-1.78351	3.78458e-07	2.33734e-06
ENST00000360409	NRP2	1.25341	0.422465	-1.08751	1.7852e-10	1.50514e-09
ENST00000315950	AC007362.4	1.62256	0.108664	-2.7035	7.52581e-10	6.01806e-09
ENST00000392210	AC096772.3-1	4.93634	12.2332	0.907531	0.00174287	0.00621941
ENST00000354506	RPE	8.61862	3.13136	-1.01246	0	0
ENST00000357276	SMARCAL1	1.5176	0.685053	-0.79539	0.000158179	0.000687478
ENST00000295685	ARPC2	1.06213	2.18805	0.722737	0.00744591	0.02316
ENST00000248451	PNKD	15.319	34.0675	0.799251	4.75842e-12	4.57591e-11
ENST00000392114	VIL1	0	0.053835	Inf	0.00212062	0.00743964
ENST00000385339	AC012510.8-1	0	44.1121	Inf	2.67978e-54	3.62013e-53
ENST00000233948	WNT6	1.72076	0.739059	-0.84514	0.00253165	0.0087465
ENST00000302625	CDK5R2	0.185581	0.501751	0.994613	0.0153105	0.043871
ENST00000409638	STK16	0.612076	1.33232	0.77782	0.0024573	0.00850966
ENST00000392087	DNAJB2	1.08771	2.66824	0.897348	0.00501835	0.0162662
ENST00000312358	SPEG	0.00573306	0.202204	3.56303	0.000490218	0.00194976
ENST00000265327	SPEG	0	0.0197222	Inf	0.0168147	0.0476542
ENST00000403148	SPEG	1.07499	0.243325	-1.48567	1.19781e-06	6.96412e-06
ENST00000396698	SPEG	0.438235	0	-Inf	2.17768e-05	0.00010732
ENST00000396695	SPEG	0.492308	0.0810379	-1.80419	0.000151514	0.000660333
ENST00000396686	SPEG	2.14462	0.596721	-1.27927	0.000335231	0.00137414
ENST00000313597	GMPPA	3.06218	1.16477	-0.966602	3.97987e-05	0.000188765
ENST00000344458	TMEM198	0.227618	1.12753	1.60011	3.00255e-05	0.000145082
ENST00000373883	TMEM198	0.960421	2.21828	0.837116	0.00040244	0.00162723
ENST00000315699	COL4A3	0.0597849	0	-Inf	0.00330449	0.011161
ENST00000335583	COL4A3	0.10609	0	-Inf	0.000525331	0.00207947
ENST00000396588	COL4A3	0.0650112	0	-Inf	0.00243322	0.00843157
ENST00000409616	MFF	17.3834	40.1655	0.837493	0	0
ENST00000337110	MFF	2.40637	4.81526	0.693671	8.82751e-05	0.000398115
ENST00000349901	MFF	0	0.345639	Inf	0.000196485	0.000840364
ENST00000354503	MFF	2.31105	24.3279	2.35392	0	0
ENST00000409979	AGFG1	1.58679	5.066	1.16084	2.94717e-09	2.23848e-08
ENST00000373671	AGFG1	4.13896	1.658	-0.914832	0	0
ENST00000409315	AGFG1	9.64531	26.7256	1.01915	0	0
ENST00000409171	AGFG1	9.84069	25.9877	0.971098	0	0
ENST00000358813	CCL20	0.0433423	1.49006	3.53744	0.0143598	0.0414461
ENST00000309931	WDR69	0.230206	1.68668	1.99154	1.73687e-07	1.11116e-06
ENST00000364174	U6	0	11.7809	Inf	0	0
ENST00000385315	AC018738.4	0	1.49151	Inf	5.11026e-147	7.17865e-146
ENST00000409091	COPS7B	4.44326	10.3891	0.849368	3.0834e-05	0.000148712
ENST00000373608	COPS7B	0.428572	3.74056	2.16653	6.95755e-12	6.60847e-11
ENST00000409401	DIS3L2	0.837532	2.46085	1.0778	2.49358e-05	0.000121852
ENST00000258416	EIF4E2	21.0224	45.5036	0.772201	0	0
ENST00000409394	EIF4E2	23.628	59.604	0.925288	3.33067e-15	3.96557e-14
ENST00000373563	GIGYF2	1.40999	6.94359	1.59424	0	0
ENST00000373566	GIGYF2	0.61417	4.65133	2.02464	0	0
ENST00000409480	GIGYF2	6.27683	0.700537	-2.19277	0	0
ENST00000409547	GIGYF2	3.35716	1.54739	-0.774525	2.22045e-15	2.67626e-14
ENST00000409451	GIGYF2	5.73236	0.406587	-2.64608	0	0
ENST00000359570	INPP5D	0.0319933	0.367092	2.44009	0.000148149	0.000646756
ENST00000326802	ATG16L1	0	0.228069	Inf	6.60795e-05	0.000303926
ENST00000392020	ATG16L1	4.07763	14.6175	1.2767	0	0
ENST00000402454	UGT1A13P	0	0.0352553	Inf	1.18823e-54	1.60617e-53
ENST00000406074	AC114812.10	0	0.0586942	Inf	1.32711e-54	1.79335e-53
ENST00000336665	AGAP1	4.12332	11.0498	0.985756	0	0
ENST00000244815	LRRFIP1	41.1249	20.4339	-0.699418	0	0
ENST00000409633	UBE2F	3.66089	8.27488	0.815518	0.000193495	0.000828863
ENST00000409223	KLHL30	0.0195727	0.119305	1.80755	0.0104848	0.0314531
ENST00000391993	TRAF3IP1	2.66883	0.571254	-1.54156	0	0
ENST00000391994	TRAF3IP1	1.44965	3.35278	0.838468	3.50022e-09	2.64168e-08
ENST00000409297	ASB1	1.93558	6.15144	1.15628	2.0574e-05	0.000101745
ENST00000354082	CAPN10	0.194567	0	-Inf	0.00536947	0.017267
ENST00000270361	CAPN10	0.720634	1.83373	0.933976	0.000133966	0.000589157
ENST00000407714	GPR35	0.0442711	0	-Inf	1.23912e-05	6.33185e-05
ENST00000310397	SNED1	0.122427	0	-Inf	0.000502844	0.0019962
ENST00000405547	SNED1	0.175648	0.665944	1.33272	4.28013e-07	2.62608e-06
ENST00000407017	SEPT2	3.53899	7.32651	0.727657	0.00557983	0.01789
ENST00000401990	SEPT2	5.31902	11.1474	0.739921	4.05713e-10	3.31471e-09
ENST00000407971	SEPT2	13.7505	6.43531	-0.759277	0	0
ENST00000391972	SEPT2	0	0.445407	Inf	4.68583e-08	3.17968e-07
ENST00000337606	ATG4B	0	0.241418	Inf	2.29379e-05	0.000112651
ENST00000403782	D2HGDH	1.27715	0.548493	-0.845208	0.00265135	0.00911929
ENST00000403712	SH3YL1	0	0.507414	Inf	2.14818e-05	0.000105985
ENST00000356150	SH3YL1	0.834731	0.133574	-1.83245	0.000164888	0.000714309
ENST00000401503	FAM150B	0	0.0890635	Inf	0.00607834	0.019321
ENST00000382125	TSSC1	9.46009	4.23153	-0.804517	4.66593e-11	4.13329e-10
ENST00000238091	ITGB1BP1	0.682963	2.18352	1.16225	9.66785e-05	0.000433749
ENST00000234111	ODC1	34.4832	79.2434	0.832052	0	0
ENST00000405333	ODC1	25.7229	63.9262	0.910348	0	0
ENST00000383906	SNORA42	6.6313	0	-Inf	0	0
ENST00000355549	FAM49A	0	0.14187	Inf	0.000236176	0.000996292
ENST00000351948	SMC6	10.2612	4.13796	-0.908164	0	0
ENST00000402989	SMC6	0.925552	0.186346	-1.60279	2.38366e-07	1.50505e-06
ENST00000175091	LAPTM4A	223.961	96.5004	-0.841925	0	0
ENST00000254351	SDC1	8.1636	3.79801	-0.765209	0	0
ENST00000338086	PUM2	32.9746	15.0853	-0.782017	0	0
ENST00000403006	C2orf43	3.29057	1.16214	-1.0408	3.84717e-07	2.37167e-06
ENST00000381090	C2orf43	0.94024	0.400673	-0.852991	0.0105209	0.031544
ENST00000237822	C2orf43	12.9815	4.20745	-1.12667	0	0
ENST00000380883	ITSN2	0	0.135948	Inf	9.96233e-06	5.15954e-05
ENST00000321117	DNMT3A	0.920717	0.105232	-2.16898	5.47586e-10	4.43108e-09
ENST00000407661	DTNB	1.54792	0.0510801	-3.41128	0.000866427	0.00328927
ENST00000288642	DTNB	0.0673097	0.99394	2.69237	1.31137e-05	6.67782e-05
ENST00000356599	DTNB	0.159943	0.896234	1.72339	3.5656e-05	0.00017053
ENST00000398951	DTNB	1.57478	0.05017	-3.44645	0.000819584	0.00312626
ENST00000366328	AC104699.2	0	0.000501992	Inf	4.11565e-35	5.47423e-34
ENST00000404843	ASXL2	0.273225	0.647458	0.862759	0.0105682	0.0316622
ENST00000272341	ASXL2	0	0.176131	Inf	7.6076e-05	0.000346503
ENST00000264712	KIF3C	0.208081	0.517026	0.910166	0.00263079	0.00906132
ENST00000403117	AC011742.3	4.23418	15.77	1.31492	0.0002637	0.0011031
ENST00000402394	CGREF1	1.19304	0.560898	-0.754717	0.0133868	0.0389107
ENST00000404694	CGREF1	0.509928	0.0370578	-2.62179	0.0112459	0.0334445
ENST00000233545	MPV17	4.94586	2.42892	-0.711104	0.00135212	0.00493986
ENST00000380044	MPV17	4.10712	1.54156	-0.979926	0.000152031	0.000662193
ENST00000403262	MPV17	0	1.29208	Inf	0.000134402	0.000590841
ENST00000323703	ZNF513	0.524064	1.28127	0.893996	0.00412881	0.0136429
ENST00000384004	SNORA36	0	6.4257	Inf	0	0
ENST00000405491	SUPT7L	1.10731	4.14626	1.32027	4.43192e-10	3.60953e-09
ENST00000379416	XDH	0	0.0335324	Inf	0.0171405	0.0484499
ENST00000407893	MEMO1	0	1.10858	Inf	0.00030908	0.00127573
ENST00000402258	AL133244.1	0	0.00141531	Inf	1.82911e-16	2.38467e-15
ENST00000395190	FAM98A	1.09138	2.21312	0.706965	0.000508821	0.00201865
ENST00000403368	FAM98A	0.435898	1.15055	0.970587	0.000977599	0.00367302
ENST00000320494	AC007401.4	0	3.0754	Inf	0	0
ENST00000388415	AC007382.3	15.1551	0	-Inf	1.94964e-183	2.76343e-182
ENST00000395127	EIF2AK2	0	4.52917	Inf	3.03996e-64	4.13331e-63
ENST00000233057	EIF2AK2	0.128216	4.24123	3.49889	2.22045e-16	2.80681e-15
ENST00000234179	PRKD3	14.0075	6.1666	-0.820448	0	0
ENST00000405384	ATL2	0.103983	1.0462	2.30869	0.000220271	0.000933937
ENST00000378915	HNRPLL	0.533777	0	-Inf	0.000138332	0.000607087
ENST00000410076	HNRPLL	7.676	2.24513	-1.22934	0	0
ENST00000378857	SFRS7	21.1541	10.4926	-0.701167	3.17122e-05	0.00015278
ENST00000260619	THUMPD2	6.46706	13.1423	0.709112	3.579e-11	3.19679e-10
ENST00000403092	SLC8A1	8.80147e-06	0	-Inf	0.00715294	0.0223434
ENST00000397185	COX7A2L	1.52495	4.9524	1.17791	0.00312798	0.0106071
ENST00000330266	THADA	0.627204	1.79698	1.05259	1.17872e-07	7.69961e-07
ENST00000356975	THADA	0	0.374902	Inf	1.23408e-11	1.14912e-10
ENST00000398653	THADA	0.681599	0.20815	-1.18618	2.99363e-06	1.66115e-05
ENST00000378636	THADA	0.396843	0.0590409	-1.90531	0.0142653	0.0412086
ENST00000402796	THADA	1.44079	0.307584	-1.5442	9.27009e-08	6.1189e-07
ENST00000409142	THADA	3.27465	1.42871	-0.829442	1.71621e-08	1.2155e-07
ENST00000409946	LRPPRC	0.962002	2.65178	1.01397	6.97657e-05	0.000319579
ENST00000409957	PREPL	5.53645	1.50924	-1.29975	0	0
ENST00000260648	PREPL	5.20695	1.972	-0.970947	0	0
ENST00000378511	PREPL	2.77955	0.705495	-1.37114	0	0
ENST00000409936	PREPL	5.66755	2.79875	-0.705585	0	0
ENST00000403215	AC017078.1	0	0.106683	Inf	1.20883e-104	1.67619e-103
ENST00000409105	MCFD2	0	1.03193	Inf	2.20756e-22	2.90211e-21
ENST00000409800	MCFD2	4.68275	1.37199	-1.22762	0	0
ENST00000319466	MCFD2	17.7403	8.42044	-0.745179	0	0
ENST00000409147	MCFD2	13.8239	6.83132	-0.704882	3.85069e-05	0.000183131
ENST00000404379	AC006509.7	5.65813	11.3284	0.694217	0.0129812	0.0378716
ENST00000394721	ASB3	8.31498	1.1994	-1.93624	0	0
ENST00000406687	ASB3	0.200824	0.650897	1.17592	0.006463	0.0203761
ENST00000388681	AC008068.4	0	23.8788	Inf	0	0
ENST00000403721	MTIF2	6.8508	2.78634	-0.899638	3.77476e-15	4.48099e-14
ENST00000403295	FANCL	19.4971	3.54553	-1.70457	0	0
ENST00000403676	FANCL	19.9153	5.676	-1.25524	0	0
ENST00000398569	USP34	0.34378	2.35744	1.92533	0	0
ENST00000238849	AC016734.7-3	29.41	73.9387	0.921901	0	0
ENST00000358912	PELI1	2.60033	6.65833	0.940232	2.22045e-16	2.88377e-15
ENST00000398529	RAB1A	9.86059	2.84479	-1.24306	0	0
ENST00000409892	RAB1A	3.67149	10.0898	1.01093	0	0
ENST00000409159	RAB1A	7.2141	26.877	1.31523	0	0
ENST00000409751	RAB1A	0.542719	8.97419	2.80552	2.22045e-16	2.88547e-15
ENST00000356214	RAB1A	7.82852	25.211	1.16951	0	0
ENST00000384289	SNORA36	0	4.77909	Inf	5.61295e-144	7.87727e-143
ENST00000320256	ASPRV1	0.0823005	0.400254	1.58172	0.0113687	0.0337642
ENST00000282574	TIA1	42.6289	9.77508	-1.4727	0	0
ENST00000361692	TIA1	2.09014	6.02114	1.05805	1.00815e-06	5.92398e-06
ENST00000037869	FAM136A	45.265	20.5491	-0.789717	0	0
ENST00000272433	SFXN5	2.52074	0.911046	-1.01771	8.13638e-12	7.68014e-11
ENST00000389508	RAB11FIP5	0.661987	1.88645	1.0472	5.60024e-09	4.15402e-08
ENST00000272424	TPRKB	12.4491	0.449103	-3.32215	9.9698e-14	1.08418e-12
ENST00000406407	TPRKB	11.6369	40.7117	1.25234	0	0
ENST00000295326	BOLA3	12.6812	26.2567	0.7278	0.000579684	0.00227763
ENST00000409969	MOBKL1B	45.4153	12.7953	-1.26677	0	0
ENST00000264089	MOBKL1B	32.573	13.5628	-0.876151	0	0
ENST00000233330	RTKN	0.67568	1.50561	0.801237	0.00405901	0.0134364
ENST00000393983	RTKN	1.53761	0.469221	-1.18691	6.12346e-05	0.00028318
ENST00000404568	DQX1	0.14332	0.538702	1.32409	0.00354297	0.0118917
ENST00000393913	TMEM166	0.204298	0.639132	1.14053	0.0154613	0.0442628
ENST00000282120	TGOLN2	0.0192009	0.534293	3.32599	3.56089e-06	1.95962e-05
ENST00000409668	TMEM150	0.63322	0.157959	-1.38848	0.00512383	0.0165569
ENST00000165698	REEP1	5.41911	1.33883	-1.39814	0	0
ENST00000409810	VPS24	6.0792	0.694371	-2.16962	0	0
ENST00000409310	PLGLB1	0.227991	0.0123725	-2.91383	2.43849e-08	1.70269e-07
ENST00000355705	PLGLB1	0.157775	0.00386694	-3.70871	0	0
ENST00000409801	PLGLB1	0	0.00701484	Inf	1.62135e-12	1.61158e-11
ENST00000295208	ZNF514	1.86858	0.594763	-1.14477	4.64561e-08	3.15384e-07
ENST00000288943	DUSP2	14.6955	4.74366	-1.13073	0	0
ENST00000393595	STARD7	101.471	48.3573	-0.741156	0	0
ENST00000258459	ANKRD36B	0.747778	0.0639606	-2.45884	2.88414e-11	2.60039e-10
ENST00000409062	TMEM131	1.21281	3.37239	1.02268	0	0
ENST00000393483	TSGA10	0	0.0749675	Inf	0.00722878	0.0225467
ENST00000324768	CREG2	2.68357	7.81074	1.06835	0	0
ENST00000409177	FHL2	1.285	2.75156	0.761408	3.78608e-08	2.59633e-07
ENST00000358129	FHL2	0.581852	0	-Inf	0.000831983	0.00316998
ENST00000393352	FHL2	0.179727	0	-Inf	0.0111263	0.0331226
ENST00000397714	SEPT10	0.470742	0.974284	0.727392	0.00857729	0.0262765
ENST00000315399	AC092664.2	1.12779	2.26058	0.69536	0.00751965	0.0233679
ENST00000409961	RGPD7	0.133309	1.70106	2.54634	6.2903e-11	5.51785e-10
ENST00000263339	IL1A	0.053908	0.455724	2.13461	0.000973459	0.00365871
ENST00000409071	IL1A	0.789703	10.1961	2.55811	0	0
ENST00000263341	IL1B	0.145816	3.59709	3.20554	3.58247e-09	2.69821e-08
ENST00000409106	SLC35F5	0.152393	0.7168	1.54833	0.000128412	0.000565806
ENST00000409342	SLC35F5	1.03584	0.483003	-0.762947	0.0102878	0.030919
ENST00000409466	C2orf76	1.2302	0	-Inf	7.70347e-05	0.000350471
ENST00000334816	C2orf76	3.38023	7.47995	0.794283	0.00214471	0.00751877
ENST00000410535	Y_RNA	0	23.7563	Inf	0	0
ENST00000393040	BIN1	5.36599	1.06872	-1.61362	0	0
ENST00000316724	BIN1	0.448659	1.94543	1.46697	4.55091e-07	2.78369e-06
ENST00000357970	BIN1	0	1.09733	Inf	2.46154e-13	2.60419e-12
ENST00000335247	CYP27C1	3.96585	0.632389	-1.83597	0	0
ENST00000409286	LIMS2	0.0329761	0.397687	2.48988	2.64233e-14	2.96341e-13
ENST00000410038	LIMS2	0.0141725	0.452284	3.46301	0	0
ENST00000409254	LIMS2	0.0183791	0.562686	3.42151	0	0
ENST00000393001	AMMECR1L	1.72246	5.51382	1.1635	0	0
ENST00000259241	HS6ST1	2.37526	4.75176	0.693408	9.92549e-10	7.86983e-09
ENST00000357462	A26C1B	2.38253	0.902984	-0.970212	3.25614e-10	2.68368e-09
ENST00000361163	A26C1B	2.38403	4.93197	0.726947	0.00013125	0.000577789
ENST00000354183	FAM168B	1.89862	4.52968	0.869522	0.0145249	0.0418596
ENST00000401392	ZRANB3	0.435212	0.131212	-1.19902	4.17349e-05	0.00019729
ENST00000403017	ZRANB3	1.35884	0.514443	-0.971299	2.50864e-06	1.40139e-05
ENST00000264159	ZRANB3	0.806784	0.136691	-1.77533	3.9613e-07	2.43896e-06
ENST00000406502	AC064850.4	20.7621	9.23464	-0.810168	0	0
ENST00000364438	U6	0	4.25265	Inf	0	0
ENST00000409817	CXCR4	0.544351	2.20652	1.39958	6.68278e-06	3.54524e-05
ENST00000389484	LRP1B	2.01833	0.528035	-1.34086	0	0
ENST00000409108	NR4A2	0.773528	1.86753	0.881411	0.00247204	0.00855669
ENST00000263640	ACVR1	0.387158	1.04983	0.997548	0.000777401	0.0029798
ENST00000385487	AC008070.4	0	0.259477	Inf	6.76233e-07	4.05087e-06
ENST00000409990	WDSUB1	0	2.10575	Inf	2.16531e-19	2.83473e-18
ENST00000359774	WDSUB1	4.95265	1.56208	-1.1539	7.9192e-11	6.90411e-10
ENST00000343439	BAZ2B	4.10877	1.44958	-1.04185	0.00888605	0.0271073
ENST00000384389	Y_RNA	19.5704	0	-Inf	0	0
ENST00000348849	RBMS1	3.04761	14.2767	1.54427	0	0
ENST00000392753	RBMS1	4.62734	9.85777	0.756278	0.000290478	0.00120584
ENST00000409075	RBMS1	9.50576	0.625237	-2.72152	0	0
ENST00000409972	RBMS1	0.402386	1.28161	1.15846	0.00134892	0.00492901
ENST00000188790	FAP	0.452388	0.99852	0.791733	0.0073763	0.0229678
ENST00000392726	FIGN	3.91825	1.92124	-0.712677	0	0
ENST00000263915	GRB14	1.61434	0.706641	-0.826159	0.000630174	0.00245891
ENST00000409050	SCN1A	0	0.180919	Inf	1.19615e-06	6.95817e-06
ENST00000284676	C2orf77	0.109999	0.515291	1.54426	0.00452354	0.0148138
ENST00000392601	METTL8	2.80386	0.83923	-1.20627	3.79776e-07	2.34449e-06
ENST00000392604	METTL8	2.32471	0.586845	-1.37659	2.11807e-07	1.34371e-06
ENST00000234198	DLX2	0.934046	0.381013	-0.896692	0.00506123	0.0163762
ENST00000362996	Y_RNA	19.7566	0	-Inf	0	0
ENST00000284719	OLA1	2.10792	0.70372	-1.09708	2.04363e-11	1.86974e-10
ENST00000342016	AC106900.1	14.5782	29.4685	0.703793	0	0
ENST00000392552	GPR155	0.442061	0.120698	-1.29816	6.824e-06	3.61493e-05
ENST00000392547	WIPF1	6.86117	3.30483	-0.730492	0	0
ENST00000272746	WIPF1	1.09234	2.40115	0.787626	3.15719e-07	1.96807e-06
ENST00000392548	WIPF1	10.8511	2.03422	-1.67415	0	0
ENST00000392546	WIPF1	0	0.0208045	Inf	2.30865e-180	3.26704e-179
ENST00000397072	CHN1	3.31301	6.65967	0.698215	1.84184e-05	9.18168e-05
ENST00000409089	CHN1	0.168839	0.936001	1.71267	0.0125382	0.036769
ENST00000409597	CHN1	2.34113	5.13402	0.785254	7.12859e-05	0.000326
ENST00000409156	CHN1	1.59927	3.43133	0.7634	0.000331906	0.00136165
ENST00000409499	ATF2	1.63818	6.41221	1.36462	6.7674e-06	3.58754e-05
ENST00000401154	hsa-mir-933	0	41.0283	Inf	0	0
ENST00000392540	KIAA1715	9.80322	2.92268	-1.21021	0	0
ENST00000397057	AC079305.6-3	0.891528	0.343647	-0.953323	1.78071e-05	8.89808e-05
ENST00000385459	AC019080.6	0	8.85263	Inf	4.88884e-11	4.32553e-10
ENST00000410066	ZNF385B	0.0280385	0.277087	2.29075	0.00505907	0.0163705
ENST00000392418	ZNF385B	0.745706	0	-Inf	2.86902e-05	0.000139011
ENST00000409692	ZNF385B	0.740388	0	-Inf	2.18497e-05	0.000107667
ENST00000346717	PDE1A	17.7023	8.53413	-0.729622	6.66134e-16	8.24072e-15
ENST00000351439	PDE1A	42.5501	16.1759	-0.967161	0	0
ENST00000358139	PDE1A	32.8142	14.1509	-0.841086	5.9952e-15	7.02972e-14
ENST00000339091	TFPI	42.8073	8.96315	-1.56359	0	0
ENST00000374866	COL5A2	0.702221	3.49172	1.6039	0	0
ENST00000392337	AC019178.7-1	8.65135	3.02578	-1.05055	0.00206749	0.00727121
ENST00000409820	HIBCH	0.514655	1.15266	0.806334	0.00648925	0.02045
ENST00000409228	STK17B	3.8592	1.65715	-0.845361	4.88027e-05	0.000228446
ENST00000391289	SCARNA16	1.19303	0	-Inf	2.18853e-66	2.98117e-65
ENST00000282272	ANKRD44	0.486744	0.130463	-1.31665	0.00169009	0.00604771
ENST00000392297	BOLL	0	0.00548019	Inf	1.32881e-48	1.78961e-47
ENST00000334509	PPIL3	0.170735	3.11786	2.90479	0.0106364	0.0318319
ENST00000364629	U6	16.9205	70.9447	1.43338	0.00214564	0.00752142
ENST00000409444	ALS2CR4	0.178535	0	-Inf	0.000224551	0.000950803
ENST00000396905	ALS2CR4	0.201187	1.21532	1.79852	4.0201e-10	3.28506e-09
ENST00000409883	ALS2CR4	0.163629	0	-Inf	0.000394436	0.0015978
ENST00000396902	ALS2CR4	6.99154	3.4474	-0.707081	0	0
ENST00000392245	SUMO1	8.85911	2.3768	-1.31569	3.17613e-12	3.08801e-11
ENST00000409181	SUMO1	10.52	3.9182	-0.987645	2.45021e-07	1.54441e-06
ENST00000358299	ICA1L	0	0.0611479	Inf	0.0143049	0.0413092
ENST00000272839	FAM119A	2.74673	0.994385	-1.01604	1.13361e-05	5.82649e-05
ENST00000343987	AC096772.3-2	4.50977	1.61693	-1.02572	2.89733e-06	1.60974e-05
ENST00000233714	LANCL1	221.865	87.5322	-0.930062	0	0
ENST00000408855	hsa-mir-548f-2	0	17.1844	Inf	6.21287e-23	8.17245e-22
ENST00000264190	IKZF2	0.180345	0.0650998	-1.01895	0.00403082	0.0133571
ENST00000374319	IKZF2	0.561087	0.2219	-0.927647	5.16712e-06	2.78443e-05
ENST00000392180	IKZF2	3.55244	1.40668	-0.926402	8.02203e-12	7.57707e-11
ENST00000272895	ABCA12	0.0267188	0.235777	2.17752	1.34188e-05	6.81664e-05
ENST00000265313	FN1	0.320215	0	-Inf	4.52171e-08	3.07637e-07
ENST00000323926	FN1	0.347871	1.32616	1.33821	0.000269928	0.00112755
ENST00000357867	FN1	0.244185	0.0971116	-0.922065	0.00493271	0.0160074
ENST00000273067	MARCH4	0	0.225087	Inf	2.64951e-06	1.47689e-05
ENST00000392113	USP37	3.62977	1.21454	-1.09481	6.20718e-06	3.31047e-05
ENST00000409720	NHEJ1	0.866005	0.189979	-1.51698	0.000380534	0.00154561
ENST00000356853	NHEJ1	9.11289	3.41746	-0.980793	0	0
ENST00000295738	SLC23A3	0	0.523802	Inf	2.90172e-06	1.61177e-05
ENST00000409370	SLC23A3	0	0.436096	Inf	0.010116	0.0304544
ENST00000295759	GLB1L	0.381686	0	-Inf	0.000204908	0.00087359
ENST00000409640	GLB1L	1.18083	3.12047	0.971761	1.23924e-05	6.33175e-05
ENST00000356283	GLB1L	0	1.63231	Inf	1.06777e-17	1.39538e-16
ENST00000392089	GLB1L	1.78717	0.460861	-1.35529	1.97509e-07	1.2568e-06
ENST00000373966	DNPEP	0	0.452335	Inf	2.07773e-05	0.00010267
ENST00000243776	CHPF	2.75523	22.7938	2.11299	0	0
ENST00000404537	OBSL1	0.767118	0.351683	-0.779911	0.0002905	0.00120582
ENST00000373876	OBSL1	0	0.243517	Inf	8.22329e-08	5.46067e-07
ENST00000265317	OBSL1	2.89877	0.564425	-1.63623	0	0
ENST00000289656	OBSL1	26.063	7.03026	-1.31029	0	0
ENST00000373873	OBSL1	3.82273	1.66019	-0.834032	1.89907e-10	1.59839e-09
ENST00000305409	SCG2	0.533385	24.5604	3.82965	0	0
ENST00000258390	DOCK10	0	0.146844	Inf	9.29808e-07	5.48852e-06
ENST00000366121	AC010735.11	0.16974	0	-Inf	2.64349e-64	3.59536e-63
ENST00000354069	PID1	1.81004	3.71963	0.720275	2.34825e-05	0.000115198
ENST00000392054	PID1	0	0.468567	Inf	1.55551e-07	1.00066e-06
ENST00000392055	PID1	0	4.99489	Inf	1.61857e-63	2.20003e-62
ENST00000389044	TRIP12	10.539	25.3001	0.875729	0	0
ENST00000362530	Y_RNA	0	18.327	Inf	1.37355e-87	1.88913e-86
ENST00000409941	ECEL1	0.37998	0.0389622	-2.27753	0.00400613	0.0132863
ENST00000304782	TIGD1	5.85044	2.70127	-0.772796	1.01728e-11	9.53896e-11
ENST00000410029	KCNJ13	0	0.00233394	Inf	1.07495e-10	9.25076e-10
ENST00000254657	PER2	2.92242	1.10885	-0.969086	0	0
ENST00000391987	ANKMY1	0.766596	0.294026	-0.958293	0.00119872	0.00442532
ENST00000391988	ANKMY1	0.112517	0	-Inf	0.0132256	0.0385105
ENST00000272972	ANKMY1	1.05255	0.252563	-1.42731	1.57625e-06	9.02503e-06
